"ID1","ID2","Phenotype 1","Phenotype 2","h2","h2 SE","h2 intercept","h2 intercept SE","rpheno","rg","rg SE","Z","p","rg intercept","rg intercept SE"
"30050","50","<a href='https://ukbb-rg.hail.is/rg_summary_30050.html'>Mean corpuscular haemoglobin</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.00493809814942552,-0.0102,0.01656,-0.6162,0.5377,0.003793,0.01393
"30060","50","<a href='https://ukbb-rg.hail.is/rg_summary_30060.html'>Mean corpuscular haemoglobin concentration</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.000418503263515333,-0.03682,0.02078,-1.772,0.07641,-0.004823,0.009491
"30070","50","<a href='https://ukbb-rg.hail.is/rg_summary_30070.html'>Red blood cell (erythrocyte) distribution width</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00402159541734092,-0.005948,0.01543,-0.3855,0.6999,0.008751,0.01087
"30080","50","<a href='https://ukbb-rg.hail.is/rg_summary_30080.html'>Platelet count</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0995382231346242,-0.1522,0.01638,-9.289,1.551e-20,-0.1193,0.01347
"30090","50","<a href='https://ukbb-rg.hail.is/rg_summary_30090.html'>Platelet crit</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0971396560370408,-0.1738,0.01742,-9.979,1.891e-23,-0.1119,0.01277
"30100","50","<a href='https://ukbb-rg.hail.is/rg_summary_30100.html'>Mean platelet (thrombocyte) volume</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0305543422847096,0.02765,0.01475,1.874,0.06088,0.0442,0.01404
"30110","50","<a href='https://ukbb-rg.hail.is/rg_summary_30110.html'>Platelet distribution width</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0296530084669651,0.0442,0.01973,2.24,0.02511,0.02005,0.01395
"30120","50","<a href='https://ukbb-rg.hail.is/rg_summary_30120.html'>Lymphocyte count</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.066322014451053,-0.1506,0.01847,-8.153,3.557e-16,-0.07763,0.01411
"30130","50","<a href='https://ukbb-rg.hail.is/rg_summary_30130.html'>Monocyte count</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0570863785127056,-0.1085,0.01691,-6.415,1.411e-10,-0.0647,0.0133
"30140","50","<a href='https://ukbb-rg.hail.is/rg_summary_30140.html'>Neutrophill count</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0945589366684092,-0.1514,0.01923,-7.876,3.391e-15,-0.131,0.01318
"30150","50","<a href='https://ukbb-rg.hail.is/rg_summary_30150.html'>Eosinophill count</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0234493293187612,-0.06257,0.01884,-3.321,0.0008968,-0.01644,0.01352
"30160","50","<a href='https://ukbb-rg.hail.is/rg_summary_30160.html'>Basophill count</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00282187612892133,-0.09919,0.02804,-3.537,0.0004045,0.01102,0.009016
"30180","50","<a href='https://ukbb-rg.hail.is/rg_summary_30180.html'>Lymphocyte percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0219669874648623,-0.00973,0.017,-0.5723,0.5671,0.04073,0.01126
"30190","50","<a href='https://ukbb-rg.hail.is/rg_summary_30190.html'>Monocyte percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0229339970083776,0.02847,0.01906,1.493,0.1353,0.04221,0.01352
"30200","50","<a href='https://ukbb-rg.hail.is/rg_summary_30200.html'>Neutrophill percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0272216585710901,0.0005084,0.016,0.03177,0.9747,-0.05128,0.01103
"30210","50","<a href='https://ukbb-rg.hail.is/rg_summary_30210.html'>Eosinophill percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0224393483110295,0.01042,0.01797,0.5802,0.5618,0.0459,0.01478
"30220","50","<a href='https://ukbb-rg.hail.is/rg_summary_30220.html'>Basophill percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00628921866038265,-0.05337,0.02148,-2.485,0.01296,0.006286,0.009795
"30240","50","<a href='https://ukbb-rg.hail.is/rg_summary_30240.html'>Reticulocyte percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0470461279763902,-0.1219,0.01705,-7.147,8.844e-13,-0.06213,0.0122
"30250","50","<a href='https://ukbb-rg.hail.is/rg_summary_30250.html'>Reticulocyte count</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0463263610677313,-0.1262,0.0162,-7.791,6.659e-15,-0.06285,0.0122
"30260","50","<a href='https://ukbb-rg.hail.is/rg_summary_30260.html'>Mean reticulocyte volume</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0198661432506783,-0.02534,0.0182,-1.392,0.1639,-0.02819,0.01257
"30270","50","<a href='https://ukbb-rg.hail.is/rg_summary_30270.html'>Mean sphered cell volume</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00803324118921407,-0.01057,0.01701,-0.6215,0.5343,-0.00323,0.01308
"30280","50","<a href='https://ukbb-rg.hail.is/rg_summary_30280.html'>Immature reticulocyte fraction</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0436863971600257,-0.1036,0.02003,-5.175,2.28e-07,-0.07561,0.01145
"30290","50","<a href='https://ukbb-rg.hail.is/rg_summary_30290.html'>High light scatter reticulocyte percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0536952026525294,-0.126,0.01776,-7.092,1.319e-12,-0.07712,0.01215
"30300","50","<a href='https://ukbb-rg.hail.is/rg_summary_30300.html'>High light scatter reticulocyte count</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0533240597629845,-0.1302,0.01729,-7.53,5.063e-14,-0.07792,0.01209
"30500","50","<a href='https://ukbb-rg.hail.is/rg_summary_30500.html'>Microalbumin in urine</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0229740855331603,-0.03282,0.03896,-0.8425,0.3995,-0.02403,0.008353
"30510","50","<a href='https://ukbb-rg.hail.is/rg_summary_30510.html'>Creatinine (enzymatic) in urine</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0489956244930257,0.1433,0.02095,6.841,7.866e-12,0.04899,0.01037
"30520","50","<a href='https://ukbb-rg.hail.is/rg_summary_30520.html'>Potassium in urine</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0533968655227581,0.1951,0.02538,7.688,1.493e-14,0.0645,0.01017
"30530","50","<a href='https://ukbb-rg.hail.is/rg_summary_30530.html'>Sodium in urine</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0423667054843781,-0.08684,0.02031,-4.277,1.898e-05,-0.0596,0.01051
"3062","50","<a href='https://ukbb-rg.hail.is/rg_summary_3062.html'>Forced vital capacity (FVC)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.434359902844727,0.6334,0.01403,45.14,1e-308,0.5327,0.03054
"3063","50","<a href='https://ukbb-rg.hail.is/rg_summary_3063.html'>Forced expiratory volume in 1-second (FEV1)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.372521445939523,0.5584,0.01446,38.61,1e-308,0.4486,0.02601
"3064","50","<a href='https://ukbb-rg.hail.is/rg_summary_3064.html'>Peak expiratory flow (PEF)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.212820867181599,0.3873,0.01711,22.64,1.79e-113,0.2542,0.01776
"3143","50","<a href='https://ukbb-rg.hail.is/rg_summary_3143.html'>Ankle spacing width</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.300581417417996,0.39,0.02114,18.45,4.987e-76,0.2757,0.02185
"3144","50","<a href='https://ukbb-rg.hail.is/rg_summary_3144.html'>Heel Broadband ultrasound attenuation, direct entry</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.02602449811499,-0.01055,0.02005,-0.5264,0.5986,0.03735,0.01445
"3147","50","<a href='https://ukbb-rg.hail.is/rg_summary_3147.html'>Heel quantitative ultrasound index (QUI), direct entry</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0273702929786997,-0.08742,0.02002,-4.366,1.268e-05,-0.01061,0.0142
"3148","50","<a href='https://ukbb-rg.hail.is/rg_summary_3148.html'>Heel bone mineral density (BMD)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0270364479015974,-0.08698,0.02001,-4.348,1.376e-05,-0.01002,0.01431
"3393","50","<a href='https://ukbb-rg.hail.is/rg_summary_3393.html'>Hearing aid user</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0314827466967918,-0.09746,0.03259,-2.99,0.002788,-0.03565,0.008104
"3526","50","<a href='https://ukbb-rg.hail.is/rg_summary_3526.html'>Mother's age at death</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0529415545773125,0.1962,0.03829,5.126,2.966e-07,0.05138,0.008317
"3536","50","<a href='https://ukbb-rg.hail.is/rg_summary_3536.html'>Age started hormone-replacement therapy (HRT)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0328332263654996,0.09474,0.02944,3.218,0.00129,0.01528,0.008837
"3571","50","<a href='https://ukbb-rg.hail.is/rg_summary_3571.html'>Back pain for 3+ months</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0172333876938718,0.03052,0.03633,0.8398,0.401,-0.01768,0.008981
"3581","50","<a href='https://ukbb-rg.hail.is/rg_summary_3581.html'>Age at menopause (last menstrual period)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0264480456372685,0.02409,0.02388,1.009,0.313,0.01565,0.009544
"3591","50","<a href='https://ukbb-rg.hail.is/rg_summary_3591.html'>Ever had hysterectomy (womb removed)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0116864858857039,-0.06587,0.03518,-1.873,0.06113,-0.01099,0.008969
"3606","50","<a href='https://ukbb-rg.hail.is/rg_summary_3606.html'>Chest pain or discomfort walking normally</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0750561829279002,-0.1531,0.03149,-4.862,1.16e-06,-0.03788,0.008742
"3637","50","<a href='https://ukbb-rg.hail.is/rg_summary_3637.html'>Frequency of other exercises in last 4 weeks</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00448831838261963,-0.04477,0.03733,-1.199,0.2304,-0.00605,0.008703
"3761","50","<a href='https://ukbb-rg.hail.is/rg_summary_3761.html'>Age hay fever, rhinitis or eczema diagnosed</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.011498042482495,-0.02732,0.02825,-0.967,0.3335,-0.01465,0.009286
"3799","50","<a href='https://ukbb-rg.hail.is/rg_summary_3799.html'>Headaches for 3+ months</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.00476406810390948,-0.03748,0.03022,-1.24,0.2149,-0.0002496,0.008728
"3849","50","<a href='https://ukbb-rg.hail.is/rg_summary_3849.html'>Number of pregnancy terminations</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0340770038835448,0.02057,0.03422,0.6012,0.5477,0.02146,0.008258
"398","50","<a href='https://ukbb-rg.hail.is/rg_summary_398.html'>Number of correct matches in round</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0337977615704896,0.1359,0.02792,4.869,1.12e-06,0.03331,0.008341
"399","50","<a href='https://ukbb-rg.hail.is/rg_summary_399.html'>Number of incorrect matches in round</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0351769247134311,-0.04699,0.01768,-2.657,0.007874,-0.02904,0.007765
"400","50","<a href='https://ukbb-rg.hail.is/rg_summary_400.html'>Time to complete round</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0560662938123948,-0.06705,0.01679,-3.994,6.489e-05,-0.04271,0.009552
"404","50","<a href='https://ukbb-rg.hail.is/rg_summary_404.html'>Duration to first press of snap-button in each round</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0543907280554955,-0.07146,0.01848,-3.868,0.0001098,-0.05748,0.009025
"4079","50","<a href='https://ukbb-rg.hail.is/rg_summary_4079.html'>Diastolic blood pressure, automated reading</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0335766741553491,-0.1197,0.01831,-6.539,6.191e-11,-0.03125,0.01126
"4080","50","<a href='https://ukbb-rg.hail.is/rg_summary_4080.html'>Systolic blood pressure, automated reading</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0673960537971377,-0.1504,0.0182,-8.265,1.392e-16,-0.07823,0.01205
"4100","50","<a href='https://ukbb-rg.hail.is/rg_summary_4100.html'>Ankle spacing width (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.289133638921829,0.3738,0.02259,16.55,1.665e-61,0.1959,0.01886
"4101","50","<a href='https://ukbb-rg.hail.is/rg_summary_4101.html'>Heel broadband ultrasound attenuation (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0335848660278127,-0.002714,0.02213,-0.1226,0.9024,0.02678,0.01171
"4104","50","<a href='https://ukbb-rg.hail.is/rg_summary_4104.html'>Heel quantitative ultrasound index (QUI), direct entry (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0160282364477441,-0.07565,0.0208,-3.638,0.000275,-0.0041,0.0119
"4105","50","<a href='https://ukbb-rg.hail.is/rg_summary_4105.html'>Heel bone mineral density (BMD) (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0154255688189797,-0.07594,0.02075,-3.66,0.0002527,-0.002619,0.01186
"4106","50","<a href='https://ukbb-rg.hail.is/rg_summary_4106.html'>Heel bone mineral density (BMD) T-score, automated (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0160285280216887,-0.07565,0.0208,-3.638,0.0002751,-0.004103,0.0119
"4119","50","<a href='https://ukbb-rg.hail.is/rg_summary_4119.html'>Ankle spacing width (right)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.286977880754038,0.3742,0.02284,16.38,2.545e-60,0.1888,0.0182
"4120","50","<a href='https://ukbb-rg.hail.is/rg_summary_4120.html'>Heel broadband ultrasound attenuation (right)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0399994165460893,0.01311,0.02159,0.6071,0.5438,0.02828,0.01161
"41215_0","50","<a href='https://ukbb-rg.hail.is/rg_summary_41215_0.html'>Detention categories: Informal, not formally detained</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00725733766622266,-0.09302,0.04541,-2.049,0.0405,-0.001508,0.007704
"4123","50","<a href='https://ukbb-rg.hail.is/rg_summary_4123.html'>Heel quantitative ultrasound index (QUI), direct entry (right)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0144693178668505,-0.0684,0.02089,-3.275,0.001058,-0.005823,0.01192
"41231_1","50","<a href='https://ukbb-rg.hail.is/rg_summary_41231_1.html'>Hospital episode type: General episode</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.00252809856735959,-0.04848,0.02653,-1.827,0.06768,0.01182,0.008134
"41235","50","<a href='https://ukbb-rg.hail.is/rg_summary_41235.html'>Spells in hospital</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0292579458747183,-0.1033,0.02701,-3.825,0.0001309,-0.02642,0.009347
"4124","50","<a href='https://ukbb-rg.hail.is/rg_summary_4124.html'>Heel bone mineral density (BMD) (right)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0141782594867386,-0.06773,0.02075,-3.264,0.001098,-0.005923,0.01196
"41248_1000","50","<a href='https://ukbb-rg.hail.is/rg_summary_41248_1000.html'>Destinations on discharge from hospital (recoded): Usual Place of residence</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0114589329139981,-0.0478,0.02334,-2.048,0.04057,-0.02203,0.008365
"4125","50","<a href='https://ukbb-rg.hail.is/rg_summary_4125.html'>Heel bone mineral density (BMD) T-score, automated (right)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0144692974905828,-0.06841,0.02089,-3.275,0.001057,-0.005822,0.01192
"4194","50","<a href='https://ukbb-rg.hail.is/rg_summary_4194.html'>Pulse rate</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0441528091817447,-0.08248,0.02274,-3.626,0.0002874,-0.04222,0.009921
"4195","50","<a href='https://ukbb-rg.hail.is/rg_summary_4195.html'>Pulse wave reflection index</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0181765111962955,-0.06916,0.03169,-2.183,0.02907,-0.02112,0.0086
"4196","50","<a href='https://ukbb-rg.hail.is/rg_summary_4196.html'>Pulse wave peak to peak time</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.064651838827934,0.2441,0.03293,7.415,1.219e-13,0.05475,0.008342
"4260","50","<a href='https://ukbb-rg.hail.is/rg_summary_4260.html'>Round of numeric memory test</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0617329589227883,0.1484,0.03907,3.797,0.0001464,0.01614,0.00833
"4270","50","<a href='https://ukbb-rg.hail.is/rg_summary_4270.html'>Volume level set by participant (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0418261900724595,-0.09565,0.03775,-2.534,0.01129,-0.0326,0.007173
"4282","50","<a href='https://ukbb-rg.hail.is/rg_summary_4282.html'>Maximum digits remembered correctly</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0809665109799976,0.1421,0.03375,4.211,2.537e-05,0.02269,0.008163
"4283","50","<a href='https://ukbb-rg.hail.is/rg_summary_4283.html'>Number of rounds of numeric memory test performed</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.062440528493973,0.1516,0.03916,3.872,0.0001081,0.01574,0.008318
"4288","50","<a href='https://ukbb-rg.hail.is/rg_summary_4288.html'>Time to answer</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0375913508928558,-0.09336,0.03305,-2.825,0.004727,-0.02698,0.009487
"4290","50","<a href='https://ukbb-rg.hail.is/rg_summary_4290.html'>Duration screen displayed</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0830589774820195,-0.1152,0.02253,-5.112,3.188e-07,-0.04747,0.00977
"4291","50","<a href='https://ukbb-rg.hail.is/rg_summary_4291.html'>Number of attempts</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.054203518862719,-0.0964,0.02784,-3.462,0.0005358,-0.03122,0.00854
"4526","50","<a href='https://ukbb-rg.hail.is/rg_summary_4526.html'>Happiness</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00571664883510429,0.06596,0.0277,2.381,0.01725,-0.01556,0.00917
"4537","50","<a href='https://ukbb-rg.hail.is/rg_summary_4537.html'>Work/job satisfaction</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00864102034587733,0.01632,0.03374,0.4837,0.6286,-0.003208,0.008619
"4548","50","<a href='https://ukbb-rg.hail.is/rg_summary_4548.html'>Health satisfaction</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0347604612762094,-0.08921,0.02586,-3.45,0.0005604,-0.01905,0.008985
"4559","50","<a href='https://ukbb-rg.hail.is/rg_summary_4559.html'>Family relationship satisfaction</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.00462068174350443,0.03815,0.02863,1.333,0.1827,0.008553,0.008758
"4570","50","<a href='https://ukbb-rg.hail.is/rg_summary_4570.html'>Friendships satisfaction</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.00833364904139835,0.06464,0.02639,2.449,0.01431,0.005061,0.008577
"4581","50","<a href='https://ukbb-rg.hail.is/rg_summary_4581.html'>Financial situation satisfaction</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0443345993874561,-0.1205,0.02805,-4.294,1.751e-05,-0.0281,0.008866
"4598","50","<a href='https://ukbb-rg.hail.is/rg_summary_4598.html'>Ever depressed for a whole week</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.00850942991128505,-0.08848,0.02702,-3.274,0.00106,0.002944,0.008953
"46","50","<a href='https://ukbb-rg.hail.is/rg_summary_46.html'>Hand grip strength (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.235840363031499,0.442,0.01746,25.32,1.865e-141,0.2845,0.01995
"4631","50","<a href='https://ukbb-rg.hail.is/rg_summary_4631.html'>Ever unenthusiastic/disinterested for a whole week</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0186349139618351,-0.1098,0.03122,-3.515,0.0004397,-0.004235,0.00864
"4653","50","<a href='https://ukbb-rg.hail.is/rg_summary_4653.html'>Ever highly irritable/argumentative for 2 days</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.032777893573705,-0.128,0.02725,-4.697,2.639e-06,-0.03152,0.007879
"4674","50","<a href='https://ukbb-rg.hail.is/rg_summary_4674.html'>Private healthcare</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0741427716750087,-0.1996,0.04161,-4.798,1.606e-06,-0.05952,0.009043
"47","50","<a href='https://ukbb-rg.hail.is/rg_summary_47.html'>Hand grip strength (right)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.256476129351631,0.4794,0.01713,27.99,2.183e-172,0.3139,0.02078
"4717","50","<a href='https://ukbb-rg.hail.is/rg_summary_4717.html'>Shortness of breath walking on level ground</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0550690425692683,-0.1667,0.02723,-6.124,9.116e-10,-0.03703,0.007632
"4728","50","<a href='https://ukbb-rg.hail.is/rg_summary_4728.html'>Leg pain on walking</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",-0.0377170908659596,-0.07935,0.02777,-2.857,0.004274,-0.03855,0.008363
"48","50","<a href='https://ukbb-rg.hail.is/rg_summary_48.html'>Waist circumference</a>","<a href='https://ukbb-rg.hail.is/rg_summary_50.html'>Standing height</a>","0.4686","0.02376","1.261","0.06679",0.0887616702196443,0.1252,0.01555,8.048,8.399e-16,0.1005,0.01366
