"ID1","ID2","Phenotype 1","Phenotype 2","h2","h2 SE","h2 intercept","h2 intercept SE","rpheno","rg","rg SE","Z","p","rg intercept","rg intercept SE"
"30150","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30150.html'>Eosinophill count</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.124240966293216,0.1391,0.02168,6.418,1.38e-10,0.1387,0.0112
"30160","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30160.html'>Basophill count</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0271415054989657,0.1103,0.02995,3.683,0.0002304,0.03097,0.006261
"30180","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30180.html'>Lymphocyte percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0144374074378022,0.03823,0.0175,2.184,0.02894,0.009261,0.009863
"30190","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30190.html'>Monocyte percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0155464395619716,-0.03942,0.01781,-2.213,0.02689,-0.03115,0.01071
"30200","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30200.html'>Neutrophill percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0125931255971667,-0.02897,0.01847,-1.568,0.1168,-0.004182,0.01071
"30210","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30210.html'>Eosinophill percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0579720353813802,0.0447,0.01898,2.355,0.01852,0.05621,0.01185
"30220","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30220.html'>Basophill percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.00930006300952013,0.006099,0.02402,0.2539,0.7996,-0.005902,0.007104
"30240","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30240.html'>Reticulocyte percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.364737632624163,0.3681,0.02229,16.52,2.737e-61,0.375,0.009598
"30250","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30250.html'>Reticulocyte count</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.389152430684777,0.3826,0.02271,16.85,1.002e-63,0.4005,0.009975
"30260","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30260.html'>Mean reticulocyte volume</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0540953953073413,0.01332,0.0172,0.7747,0.4385,-0.05743,0.01087
"30270","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30270.html'>Mean sphered cell volume</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.153745599821292,-0.08978,0.01778,-5.049,4.438e-07,-0.1525,0.01072
"30280","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30280.html'>Immature reticulocyte fraction</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.304780460648463,0.4001,0.02375,16.85,1.135e-63,0.318,0.00883
"30290","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30290.html'>High light scatter reticulocyte percentage</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.401122465391385,0.4046,0.02199,18.4,1.287e-75,0.4133,0.009708
"30300","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30300.html'>High light scatter reticulocyte count</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.421297201961885,0.4172,0.02233,18.69,6.024e-78,0.4345,0.009999
"30500","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30500.html'>Microalbumin in urine</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0936466687772615,0.3664,0.05669,6.463,1.028e-10,0.06916,0.007354
"30510","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30510.html'>Creatinine (enzymatic) in urine</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.212846324370268,0.3382,0.02301,14.7,6.517e-49,0.2293,0.008922
"30520","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30520.html'>Potassium in urine</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.112622910271966,0.1739,0.02692,6.459,1.057e-10,0.1134,0.007951
"30530","21001","<a href='https://ukbb-rg.hail.is/rg_summary_30530.html'>Sodium in urine</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.202308050553032,0.3276,0.02317,14.14,2.161e-45,0.2284,0.009351
"3062","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3062.html'>Forced vital capacity (FVC)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.201192127027954,-0.2727,0.0164,-16.63,4.555e-62,-0.2101,0.01084
"3063","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3063.html'>Forced expiratory volume in 1-second (FEV1)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.127686019354005,-0.2304,0.01698,-13.57,5.751e-42,-0.1287,0.01013
"3064","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3064.html'>Peak expiratory flow (PEF)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0062859974831016,-0.08568,0.02222,-3.855,0.0001155,-0.002398,0.009089
"3143","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3143.html'>Ankle spacing width</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.555410607613316,0.5145,0.01842,27.94,9.926e-172,0.4439,0.01105
"3144","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3144.html'>Heel Broadband ultrasound attenuation, direct entry</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.172951853271831,0.1726,0.02089,8.261,1.447e-16,0.1354,0.01108
"3147","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3147.html'>Heel quantitative ultrasound index (QUI), direct entry</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0998839967921969,0.1102,0.01926,5.719,1.071e-08,0.07658,0.01033
"3148","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3148.html'>Heel bone mineral density (BMD)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.101264565116249,0.1107,0.01919,5.77,7.929e-09,0.07734,0.01031
"3393","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3393.html'>Hearing aid user</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0263303808789645,0.1911,0.03813,5.013,5.367e-07,0.03461,0.00644
"3526","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3526.html'>Mother's age at death</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0555135318057067,-0.4974,0.04063,-12.24,1.889e-34,-0.05627,0.007319
"3536","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3536.html'>Age started hormone-replacement therapy (HRT)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0994409280039291,-0.3839,0.03199,-12,3.643e-33,-0.04157,0.007858
"3571","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3571.html'>Back pain for 3+ months</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0550930600154867,0.3045,0.036,8.46,2.679e-17,0.02701,0.006462
"3581","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3581.html'>Age at menopause (last menstrual period)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.00396284363215679,-0.1144,0.02384,-4.799,1.592e-06,-0.004394,0.007338
"3591","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3591.html'>Ever had hysterectomy (womb removed)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0476868946203383,0.284,0.04219,6.731,1.684e-11,0.0467,0.007313
"3606","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3606.html'>Chest pain or discomfort walking normally</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.144034999720031,0.4349,0.0407,10.69,1.196e-26,0.07651,0.006939
"3637","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3637.html'>Frequency of other exercises in last 4 weeks</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.085532868396546,-0.02648,0.03622,-0.731,0.4648,-0.04668,0.006178
"3761","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3761.html'>Age hay fever, rhinitis or eczema diagnosed</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0457934936234919,0.1127,0.03188,3.536,0.0004063,0.0304,0.007082
"3799","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3799.html'>Headaches for 3+ months</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0278816328471793,-0.06083,0.03765,-1.616,0.1062,-0.007857,0.007072
"3849","21001","<a href='https://ukbb-rg.hail.is/rg_summary_3849.html'>Number of pregnancy terminations</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0197614800488495,-0.02117,0.04432,-0.4775,0.633,-0.01519,0.006853
"398","21001","<a href='https://ukbb-rg.hail.is/rg_summary_398.html'>Number of correct matches in round</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.000387394247510024,-0.07199,0.03255,-2.211,0.027,-0.003703,0.006279
"399","21001","<a href='https://ukbb-rg.hail.is/rg_summary_399.html'>Number of incorrect matches in round</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.025498313607228,-0.09993,0.02142,-4.666,3.068e-06,-0.03232,0.00732
"400","21001","<a href='https://ukbb-rg.hail.is/rg_summary_400.html'>Time to complete round</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0626472360314893,-0.1445,0.01855,-7.788,6.785e-15,-0.07823,0.007801
"404","21001","<a href='https://ukbb-rg.hail.is/rg_summary_404.html'>Duration to first press of snap-button in each round</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.00166246556848934,-0.005922,0.01883,-0.3144,0.7532,0.008355,0.008575
"4079","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4079.html'>Diastolic blood pressure, automated reading</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.279449946784263,0.3086,0.01941,15.9,6.6e-57,0.2886,0.01071
"4080","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4080.html'>Systolic blood pressure, automated reading</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.191950300397194,0.1835,0.01981,9.265,1.955e-20,0.2021,0.01036
"4100","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4100.html'>Ankle spacing width (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.561623829679383,0.5142,0.01868,27.53,8.635e-167,0.3376,0.00948
"4101","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4101.html'>Heel broadband ultrasound attenuation (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.186970815426112,0.1631,0.02473,6.597,4.19e-11,0.1104,0.01013
"4104","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4104.html'>Heel quantitative ultrasound index (QUI), direct entry (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.114047074790101,0.1061,0.02286,4.639,3.507e-06,0.06502,0.009687
"4105","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4105.html'>Heel bone mineral density (BMD) (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.115749568834955,0.1075,0.02287,4.7,2.599e-06,0.06626,0.009715
"4106","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4106.html'>Heel bone mineral density (BMD) T-score, automated (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.114048434530584,0.1061,0.02286,4.639,3.507e-06,0.06502,0.009688
"4119","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4119.html'>Ankle spacing width (right)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.559075407466524,0.5094,0.01962,25.96,1.276e-148,0.341,0.00966
"4120","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4120.html'>Heel broadband ultrasound attenuation (right)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.183384772975485,0.1561,0.02399,6.505,7.792e-11,0.1071,0.009965
"41215_0","21001","<a href='https://ukbb-rg.hail.is/rg_summary_41215_0.html'>Detention categories: Informal, not formally detained</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.036936337293811,0.4038,0.059,6.844,7.712e-12,0.04067,0.006977
"4123","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4123.html'>Heel quantitative ultrasound index (QUI), direct entry (right)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.107900889068989,0.09663,0.0223,4.333,1.469e-05,0.06253,0.009512
"41231_1","21001","<a href='https://ukbb-rg.hail.is/rg_summary_41231_1.html'>Hospital episode type: General episode</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0604404673320752,0.3963,0.03453,11.48,1.752e-30,0.07947,0.007337
"41235","21001","<a href='https://ukbb-rg.hail.is/rg_summary_41235.html'>Spells in hospital</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0954584499271356,0.4852,0.02822,17.2,2.821e-66,0.08653,0.007061
"4124","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4124.html'>Heel bone mineral density (BMD) (right)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.109532473339213,0.09805,0.0224,4.377,1.204e-05,0.06344,0.009566
"41248_1000","21001","<a href='https://ukbb-rg.hail.is/rg_summary_41248_1000.html'>Destinations on discharge from hospital (recoded): Usual Place of residence</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.072262637099112,0.4432,0.027,16.42,1.412e-60,0.0922,0.006715
"4125","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4125.html'>Heel bone mineral density (BMD) T-score, automated (right)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.107899496764055,0.09663,0.0223,4.334,1.467e-05,0.06253,0.009511
"4194","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4194.html'>Pulse rate</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.137233309896846,0.1049,0.02478,4.234,2.297e-05,0.08658,0.007222
"4195","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4195.html'>Pulse wave reflection index</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.00860624805723282,0.04494,0.03068,1.465,0.143,0.01153,0.007932
"4196","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4196.html'>Pulse wave peak to peak time</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.124959950347905,-0.2963,0.03795,-7.808,5.811e-15,-0.08478,0.007683
"4260","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4260.html'>Round of numeric memory test</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0563398126052586,-0.1776,0.03732,-4.76,1.936e-06,-0.02695,0.0062
"4270","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4270.html'>Volume level set by participant (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.03605606261681,0.2591,0.04637,5.587,2.307e-08,0.02183,0.007328
"4282","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4282.html'>Maximum digits remembered correctly</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0655197447146217,-0.1755,0.03302,-5.316,1.063e-07,-0.03243,0.00673
"4283","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4283.html'>Number of rounds of numeric memory test performed</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0564058531950985,-0.1785,0.03736,-4.776,1.785e-06,-0.02712,0.006232
"4288","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4288.html'>Time to answer</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0564379916356672,-0.0941,0.04004,-2.35,0.01875,-0.03326,0.007688
"4290","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4290.html'>Duration screen displayed</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.00261242121649906,0.07491,0.02381,3.146,0.001654,-0.0007762,0.007934
"4291","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4291.html'>Number of attempts</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0171778166220439,0.1281,0.03019,4.242,2.212e-05,0.008934,0.006865
"4526","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4526.html'>Happiness</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.00897771440629027,-0.01567,0.02652,-0.591,0.5545,0.004193,0.006743
"4537","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4537.html'>Work/job satisfaction</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.00206076889982002,-0.009411,0.03779,-0.249,0.8033,0.004133,0.007248
"4548","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4548.html'>Health satisfaction</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.250019065712788,0.5258,0.02494,21.08,1.217e-98,0.1563,0.007909
"4559","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4559.html'>Family relationship satisfaction</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.00229940348624695,-0.02766,0.02797,-0.9892,0.3226,-0.0001087,0.006294
"4570","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4570.html'>Friendships satisfaction</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0105701528340346,-0.1039,0.02858,-3.635,0.0002783,-0.002899,0.006394
"4581","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4581.html'>Financial situation satisfaction</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.105961716345132,0.2916,0.02938,9.926,3.206e-23,0.08015,0.00713
"4598","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4598.html'>Ever depressed for a whole week</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0333492980040055,0.0913,0.03312,2.757,0.005842,0.01103,0.007127
"46","21001","<a href='https://ukbb-rg.hail.is/rg_summary_46.html'>Hand grip strength (left)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.00269786945646555,-0.0755,0.01949,-3.874,0.0001071,-0.002314,0.008254
"4631","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4631.html'>Ever unenthusiastic/disinterested for a whole week</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0521371817559176,0.1894,0.03013,6.287,3.246e-10,0.02503,0.006068
"4653","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4653.html'>Ever highly irritable/argumentative for 2 days</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0833204647071547,0.3301,0.03421,9.648,5.013e-22,0.05605,0.007221
"4674","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4674.html'>Private healthcare</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0278338371200441,0.1756,0.04436,3.958,7.543e-05,0.03051,0.006358
"47","21001","<a href='https://ukbb-rg.hail.is/rg_summary_47.html'>Hand grip strength (right)</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.00417594380956451,-0.07637,0.01875,-4.073,4.632e-05,-0.003258,0.008083
"4717","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4717.html'>Shortness of breath walking on level ground</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.245430042291833,0.652,0.03608,18.07,5.343e-73,0.1467,0.008951
"4728","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4728.html'>Leg pain on walking</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.203125156775223,0.611,0.03291,18.56,6.334e-77,0.1268,0.007903
"48","21001","<a href='https://ukbb-rg.hail.is/rg_summary_48.html'>Waist circumference</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.869298299982748,0.9023,0.005494,164.2,1e-308,0.9161,0.0167
"4803_0","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4803_0.html'>Tinnitus: No, never</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.0255936258200484,-0.1125,0.03244,-3.467,0.0005258,-0.02331,0.006964
"4803_11","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4803_11.html'>Tinnitus: Yes, now most or all of the time</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.002167874046024,0.01429,0.03861,0.3701,0.7113,0.007238,0.005993
"4825","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4825.html'>Noisy workplace</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0832654697803177,0.4529,0.03104,14.59,3.102e-48,0.06573,0.007006
"4836","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4836.html'>Loud music exposure frequency</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.0263216587249623,0.1133,0.03961,2.86,0.004231,0.02864,0.007516
"49","21001","<a href='https://ukbb-rg.hail.is/rg_summary_49.html'>Hip circumference</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",0.844208756006792,0.8454,0.008173,103.4,1e-308,0.8963,0.01671
"4957","21001","<a href='https://ukbb-rg.hail.is/rg_summary_4957.html'>FI3 : word interpolation</a>","<a href='https://ukbb-rg.hail.is/rg_summary_21001.html'>Body mass index (BMI)</a>","0.2476","0.00806","1.068","0.01932",-0.050434036139446,-0.2729,0.02631,-10.37,3.334e-25,-0.02977,0.007149
